,image,expression,confidence
0,00151.png,surprise,0.47211354970932007
0,00152.png,contempt,0.28014418482780457
0,00153.png,happy,0.43216589093208313
0,00154.png,neutral,0.4697544276714325
0,00155.png,surprise,0.2747046947479248
0,00156.png,happy,0.5495951771736145
0,00157.png,neutral,0.2496628612279892
0,00158.png,disgust,0.37218979001045227
0,00159.png,disgust,0.2994852364063263
0,00160.png,fear,0.3788115680217743
0,00161.png,contempt,0.2780921757221222
0,00162.png,happy,0.5779252052307129
0,00163.png,contempt,0.2895406186580658
0,00164.png,happy,0.7217903733253479
0,00165.png,happy,0.6867492198944092
0,00166.png,disgust,0.221273273229599
0,00167.png,happy,0.6487511992454529
0,00168.png,neutral,0.33899256587028503
0,00169.png,happy,0.6127318739891052
0,00170.png,happy,0.5091964602470398
0,00171.png,happy,0.4810492992401123
0,00172.png,neutral,0.4196180999279022
0,00173.png,anger,0.20472338795661926
0,00174.png,happy,0.6696775555610657
0,00175.png,happy,0.5636520981788635
0,00176.png,happy,0.6896660923957825
0,00177.png,surprise,0.42349955439567566
0,00178.png,happy,0.8441136479377747
0,00179.png,neutral,0.31123480200767517
0,00180.png,happy,0.3524124324321747
0,00181.png,disgust,0.2721727192401886
0,00182.png,happy,0.40664705634117126
0,00183.png,happy,0.6137341260910034
0,00184.png,neutral,0.5953547358512878
0,00185.png,happy,0.3888174891471863
0,00186.png,disgust,0.42930707335472107
0,00187.png,contempt,0.4077792763710022
0,00188.png,neutral,0.43975210189819336
0,00189.png,happy,0.4057934284210205
0,00190.png,happy,0.34921103715896606
0,00191.png,happy,0.3733122646808624
0,00192.png,happy,0.31652960181236267
0,00193.png,contempt,0.37111949920654297
0,00194.png,sad,0.5017982721328735
0,00195.png,neutral,0.2807812988758087
0,00196.png,happy,0.46876558661460876
0,00197.png,happy,0.5517078042030334
0,00198.png,neutral,0.2654591500759125
0,00199.png,anger,0.2538372278213501
0,00200.png,sad,0.41010433435440063
0,00201.png,disgust,0.4455178678035736
0,00202.png,happy,0.8946596384048462
0,00203.png,disgust,0.49811065196990967
0,00204.png,happy,0.3986189067363739
0,00205.png,neutral,0.4808562099933624
0,00206.png,disgust,0.26373788714408875
0,00207.png,happy,0.6109523177146912
0,00208.png,sad,0.2031148225069046
0,00209.png,happy,0.3696029782295227
0,00210.png,neutral,0.240127295255661
0,00211.png,disgust,0.6494942307472229
0,00212.png,happy,0.8427690863609314
0,00213.png,sad,0.27020981907844543
0,00214.png,neutral,0.2166227102279663
0,00215.png,happy,0.29683563113212585
0,00216.png,sad,0.23750057816505432
0,00217.png,disgust,0.49283573031425476
0,00218.png,happy,0.5437904596328735
0,00219.png,happy,0.29413551092147827
0,00220.png,sad,0.25548553466796875
0,00221.png,happy,0.5044575333595276
0,00222.png,neutral,0.22376848757266998
0,00223.png,happy,0.4718383848667145
0,00224.png,sad,0.2637281119823456
0,00225.png,neutral,0.6337651610374451
0,00226.png,surprise,0.25531575083732605
0,00227.png,neutral,0.37745749950408936
0,00228.png,disgust,0.26047706604003906
0,00229.png,happy,0.6772931218147278
0,00230.png,neutral,0.3328751027584076
0,00231.png,happy,0.28358006477355957
0,00232.png,neutral,0.2398771047592163
0,00233.png,fear,0.33245840668678284
0,00234.png,happy,0.24699266254901886
0,00235.png,happy,0.30073103308677673
0,00236.png,neutral,0.4545217454433441
0,00237.png,contempt,0.5226401686668396
0,00238.png,anger,0.3476667106151581
0,00239.png,happy,0.49188974499702454
0,00240.png,happy,0.476240336894989
0,00241.png,happy,0.5787162780761719
0,00242.png,happy,0.5016026496887207
0,00243.png,sad,0.3258811831474304
0,00244.png,neutral,0.39754554629325867
0,00245.png,contempt,0.43192213773727417
0,00246.png,neutral,0.25034499168395996
0,00247.png,contempt,0.39517876505851746
0,00248.png,happy,0.638198733329773
0,00249.png,happy,0.48138028383255005
0,00250.png,disgust,0.4700126349925995
0,00251.png,happy,0.5678087472915649
0,00252.png,happy,0.40889060497283936
0,00253.png,sad,0.38621583580970764
0,00254.png,contempt,0.4319470524787903
0,00255.png,disgust,0.31983569264411926
0,00256.png,anger,0.3133173882961273
0,00257.png,happy,0.44178953766822815
0,00258.png,happy,0.4794573485851288
0,00259.png,disgust,0.32292160391807556
0,00260.png,happy,0.6769731640815735
0,00261.png,disgust,0.37230998277664185
0,00262.png,sad,0.21176020801067352
0,00263.png,surprise,0.40249788761138916
0,00264.png,happy,0.2521298825740814
0,00265.png,happy,0.5563367009162903
0,00266.png,happy,0.7016260623931885
0,00267.png,happy,0.5335108041763306
0,00268.png,neutral,0.38545000553131104
0,00269.png,contempt,0.31726089119911194
0,00270.png,disgust,0.257213294506073
0,00271.png,happy,0.5478681325912476
0,00272.png,happy,0.4496219754219055
0,00273.png,happy,0.45904892683029175
0,00274.png,happy,0.24179992079734802
0,00275.png,happy,0.5372680425643921
0,00276.png,neutral,0.5663648247718811
0,00277.png,disgust,0.31030529737472534
0,00278.png,happy,0.5822834372520447
0,00279.png,sad,0.2257174402475357
0,00280.png,happy,0.3278096318244934
0,00281.png,disgust,0.34906092286109924
0,00282.png,happy,0.3536595106124878
0,00283.png,happy,0.5041237473487854
0,00284.png,neutral,0.4895482361316681
0,00285.png,neutral,0.5072702169418335
0,00286.png,happy,0.3096921443939209
0,00287.png,disgust,0.3330084979534149
0,00288.png,contempt,0.32790741324424744
0,00289.png,contempt,0.45494070649147034
0,00290.png,neutral,0.39243564009666443
0,00291.png,neutral,0.587727963924408
0,00292.png,neutral,0.49128252267837524
0,00293.png,happy,0.4869309663772583
0,00294.png,anger,0.30220869183540344
0,00295.png,happy,0.3909052908420563
0,00296.png,happy,0.6196221113204956
0,00297.png,happy,0.5490620732307434
0,00298.png,happy,0.5089799165725708
0,00299.png,happy,0.2676885426044464
0,00300.png,happy,0.6178227066993713
0,00301.png,disgust,0.3532536029815674
0,00302.png,anger,0.3035464882850647
0,00303.png,disgust,0.2773555815219879
0,00304.png,sad,0.4227904975414276
0,00305.png,happy,0.4237063527107239
0,00306.png,happy,0.27549105882644653
0,00307.png,sad,0.3395734429359436
0,00308.png,neutral,0.5686761140823364
0,00309.png,happy,0.6149173974990845
0,00310.png,contempt,0.3416173458099365
0,00311.png,happy,0.40737292170524597
0,00312.png,happy,0.37799394130706787
0,00313.png,neutral,0.30316177010536194
0,00314.png,happy,0.7742353081703186
0,00315.png,disgust,0.2284495234489441
0,00316.png,happy,0.6604452133178711
0,00317.png,happy,0.6364953517913818
0,00318.png,neutral,0.5336217284202576
0,00319.png,surprise,0.2281126230955124
0,00320.png,sad,0.20555688440799713
0,00321.png,neutral,0.3067745268344879
0,00322.png,fear,0.30252328515052795
0,00323.png,disgust,0.2939060926437378
0,00324.png,disgust,0.41984689235687256
0,00325.png,surprise,0.3229488134384155
0,00326.png,surprise,0.4554504156112671
0,00327.png,neutral,0.4042719006538391
0,00328.png,sad,0.5332433581352234
0,00329.png,disgust,0.31096240878105164
0,00330.png,sad,0.24804376065731049
0,00331.png,contempt,0.3444206416606903
0,00332.png,disgust,0.41215017437934875
0,00333.png,surprise,0.3239171802997589
0,00334.png,happy,0.6790532469749451
0,00335.png,disgust,0.2669592797756195
0,00336.png,surprise,0.32737159729003906
0,00337.png,sad,0.19500842690467834
0,00338.png,sad,0.3242529630661011
0,00339.png,neutral,0.3443780243396759
0,00340.png,happy,0.44277188181877136
0,00341.png,neutral,0.2789953649044037
0,00342.png,disgust,0.4182978868484497
0,00343.png,contempt,0.2052760273218155
0,00344.png,happy,0.3648960590362549
0,00345.png,happy,0.6091008186340332
0,00346.png,happy,0.5036913156509399
0,00347.png,surprise,0.4065166413784027
0,00348.png,disgust,0.35814368724823
0,00349.png,neutral,0.3632417917251587
0,00350.png,contempt,0.24832051992416382
0,00351.png,disgust,0.41353639960289
0,00352.png,happy,0.43292510509490967
0,00353.png,fear,0.24166959524154663
0,00354.png,happy,0.5967495441436768
0,00355.png,happy,0.6879661083221436
0,00356.png,disgust,0.36628517508506775
0,00357.png,happy,0.37035924196243286
0,00358.png,disgust,0.3014006018638611
0,00359.png,happy,0.5448601245880127
0,00360.png,disgust,0.2778240740299225
0,00361.png,happy,0.8145562410354614
0,00362.png,happy,0.6733256578445435
0,00363.png,disgust,0.39052844047546387
0,00364.png,happy,0.5765094757080078
0,00365.png,happy,0.5820918083190918
0,00366.png,disgust,0.42124420404434204
0,00367.png,anger,0.26371800899505615
0,00368.png,happy,0.6043693423271179
0,00369.png,neutral,0.395145982503891
0,00370.png,contempt,0.2720920741558075
0,00371.png,happy,0.6967270374298096
0,00372.png,contempt,0.33562639355659485
0,00373.png,happy,0.30651310086250305
0,00374.png,happy,0.5068826079368591
0,00375.png,neutral,0.3171703517436981
0,00376.png,disgust,0.3045012354850769
0,00377.png,disgust,0.2800583839416504
0,00378.png,happy,0.3989180624485016
0,00379.png,neutral,0.431443989276886
0,00380.png,happy,0.5454725623130798
0,00381.png,happy,0.6832728385925293
0,00382.png,happy,0.503344714641571
0,00383.png,surprise,0.39704838395118713
0,00384.png,neutral,0.535744309425354
0,00385.png,neutral,0.41911086440086365
0,00386.png,disgust,0.3850863575935364
0,00387.png,neutral,0.2784343361854553
0,00388.png,happy,0.40324118733406067
0,00389.png,sad,0.20824457705020905
0,00390.png,disgust,0.26418763399124146
0,00391.png,sad,0.22353975474834442
0,00392.png,disgust,0.23849840462207794
0,00393.png,happy,0.6227623224258423
0,00394.png,sad,0.3780873417854309
0,00395.png,happy,0.6933086514472961
0,00396.png,disgust,0.2835829555988312
0,00397.png,disgust,0.4228181540966034
0,00398.png,happy,0.26022323966026306
0,00399.png,surprise,0.3018600642681122
0,00400.png,happy,0.4729308485984802
0,00401.png,disgust,0.24422892928123474
0,00402.png,neutral,0.4141618609428406
0,00403.png,neutral,0.43792855739593506
0,00404.png,disgust,0.25444522500038147
0,00405.png,neutral,0.31773900985717773
0,00406.png,happy,0.507673978805542
0,00407.png,sad,0.40262776613235474
0,00408.png,happy,0.41079360246658325
0,00409.png,happy,0.3674362599849701
0,00410.png,happy,0.6611507534980774
0,00411.png,neutral,0.2714250683784485
0,00412.png,anger,0.3760451376438141
0,00413.png,disgust,0.35232535004615784
0,00414.png,surprise,0.45658838748931885
0,00415.png,neutral,0.3631254732608795
0,00416.png,disgust,0.31397321820259094
0,00417.png,neutral,0.24856342375278473
0,00418.png,contempt,0.25832194089889526
0,00419.png,contempt,0.32132965326309204
0,00420.png,happy,0.5406804084777832
0,00421.png,disgust,0.3984970450401306
0,00422.png,contempt,0.3641321063041687
0,00423.png,happy,0.41678857803344727
0,00424.png,happy,0.6324864029884338
0,00425.png,neutral,0.36160653829574585
0,00426.png,happy,0.45778530836105347
0,00427.png,happy,0.6415361762046814
0,00428.png,contempt,0.24503816664218903
0,00429.png,disgust,0.2618287205696106
0,00430.png,anger,0.2709951102733612
0,00431.png,neutral,0.45835521817207336
0,00432.png,neutral,0.3183249235153198
0,00433.png,disgust,0.3579180836677551
0,00434.png,happy,0.447074294090271
0,00435.png,happy,0.6413623094558716
0,00436.png,happy,0.360270231962204
0,00437.png,contempt,0.2990261912345886
0,00438.png,disgust,0.39092448353767395
0,00439.png,happy,0.32599881291389465
0,00440.png,anger,0.24078847467899323
0,00441.png,neutral,0.33010172843933105
0,00442.png,neutral,0.34195172786712646
0,00443.png,neutral,0.31314602494239807
0,00444.png,fear,0.23844078183174133
0,00445.png,happy,0.8435719609260559
0,00446.png,happy,0.6659111976623535
0,00447.png,disgust,0.3275669515132904
0,00448.png,happy,0.3949500620365143
0,00449.png,disgust,0.42236900329589844
0,00450.png,happy,0.3389512002468109
0,00451.png,happy,0.5783556699752808
0,00452.png,happy,0.3861081898212433
0,00453.png,happy,0.760199248790741
0,00454.png,surprise,0.33375129103660583
0,00455.png,happy,0.28352591395378113
0,00456.png,happy,0.2767722010612488
0,00457.png,happy,0.3727208375930786
0,00458.png,happy,0.5348769426345825
0,00459.png,disgust,0.43182337284088135
0,00460.png,happy,0.7415547370910645
0,00461.png,happy,0.5094326138496399
0,00462.png,anger,0.3474522829055786
0,00463.png,happy,0.37783199548721313
0,00464.png,happy,0.3681967556476593
0,00465.png,sad,0.31293919682502747
0,00466.png,anger,0.3210196793079376
0,00467.png,neutral,0.458293616771698
0,00468.png,happy,0.5270360708236694
0,00469.png,happy,0.345184326171875
0,00470.png,happy,0.3125722110271454
0,00471.png,disgust,0.34940028190612793
0,00472.png,disgust,0.3187784254550934
0,00473.png,disgust,0.38394737243652344
0,00474.png,sad,0.3845745027065277
0,00475.png,happy,0.6841140389442444
0,00476.png,disgust,0.32759878039360046
0,00477.png,disgust,0.42521846294403076
0,00478.png,neutral,0.44853484630584717
0,00479.png,sad,0.40379801392555237
0,00480.png,contempt,0.3132740259170532
0,00481.png,contempt,0.4045088291168213
0,00482.png,neutral,0.44094976782798767
0,00483.png,neutral,0.3559572100639343
0,00484.png,neutral,0.42505937814712524
0,00485.png,disgust,0.5152313709259033
0,00486.png,disgust,0.26802143454551697
0,00487.png,neutral,0.3394373655319214
0,00488.png,surprise,0.45609793066978455
0,00489.png,happy,0.7893760800361633
0,00490.png,surprise,0.3709191083908081
0,00491.png,disgust,0.3503977060317993
0,00492.png,happy,0.5269547700881958
0,00493.png,disgust,0.2866070866584778
0,00494.png,neutral,0.3585001528263092
0,00495.png,happy,0.4972078800201416
0,00496.png,happy,0.3955654203891754
0,00497.png,neutral,0.36051610112190247
0,00498.png,disgust,0.42596474289894104
0,00499.png,neutral,0.5695275068283081
0,00500.png,disgust,0.2548511028289795
0,00501.png,happy,0.7033536434173584
0,00502.png,sad,0.23755942285060883
0,00503.png,surprise,0.5752920508384705
0,00504.png,happy,0.4097880721092224
0,00505.png,contempt,0.41182777285575867
0,00506.png,surprise,0.40287864208221436
0,00507.png,happy,0.5097265839576721
0,00508.png,happy,0.6102561950683594
0,00509.png,happy,0.5131459832191467
0,00510.png,neutral,0.4234282374382019
0,00511.png,happy,0.29654937982559204
0,00512.png,happy,0.6769026517868042
0,00513.png,surprise,0.2888120114803314
0,00514.png,anger,0.5097461342811584
0,00515.png,happy,0.4316602349281311
0,00516.png,happy,0.3993142545223236
0,00517.png,surprise,0.27732419967651367
0,00518.png,happy,0.4663042426109314
0,00519.png,neutral,0.2980782985687256
0,00520.png,happy,0.4065949618816376
0,00521.png,happy,0.7996247410774231
0,00522.png,happy,0.25156134366989136
0,00523.png,happy,0.5075010061264038
0,00524.png,neutral,0.3272262215614319
0,00525.png,disgust,0.2951918840408325
0,00526.png,happy,0.29643553495407104
0,00527.png,disgust,0.3123471140861511
0,00528.png,anger,0.3124926686286926
0,00529.png,sad,0.25583210587501526
0,00530.png,happy,0.4673307240009308
0,00531.png,happy,0.7757260203361511
0,00532.png,happy,0.6268293261528015
0,00533.png,fear,0.2293270379304886
0,00534.png,happy,0.6513597965240479
0,00535.png,happy,0.4613303542137146
0,00536.png,happy,0.6290436387062073
0,00537.png,disgust,0.4166945815086365
0,00538.png,disgust,0.3618590831756592
0,00539.png,disgust,0.24271617829799652
0,00540.png,neutral,0.30380746722221375
0,00541.png,happy,0.4430275857448578
0,00542.png,neutral,0.28311944007873535
0,00543.png,happy,0.2831345200538635
0,00544.png,contempt,0.4593343436717987
0,00545.png,happy,0.4793454706668854
0,00546.png,happy,0.7612072825431824
0,00547.png,disgust,0.36127495765686035
0,00548.png,happy,0.4743538498878479
0,00549.png,happy,0.3295601010322571
0,00550.png,happy,0.25187310576438904
0,00551.png,disgust,0.20776668190956116
0,00552.png,happy,0.4352439045906067
0,00553.png,happy,0.6627925038337708
0,00554.png,happy,0.23410095274448395
0,00555.png,neutral,0.312373548746109
0,00556.png,happy,0.5388839840888977
0,00557.png,neutral,0.4219602346420288
0,00558.png,happy,0.55403733253479
0,00559.png,happy,0.4877660274505615
0,00560.png,happy,0.5293172001838684
0,00561.png,happy,0.6530584692955017
0,00562.png,disgust,0.3992787301540375
0,00563.png,happy,0.6809664964675903
0,00564.png,neutral,0.5673891305923462
0,00565.png,neutral,0.3202303946018219
0,00566.png,fear,0.34908998012542725
0,00567.png,disgust,0.4675588011741638
0,00568.png,disgust,0.436160147190094
0,00569.png,happy,0.6595937609672546
0,00570.png,disgust,0.5251411199569702
0,00571.png,disgust,0.20789864659309387
0,00572.png,happy,0.6768462657928467
0,00573.png,disgust,0.3521552085876465
0,00574.png,happy,0.5682280659675598
0,00575.png,happy,0.5391659736633301
0,00576.png,contempt,0.4379160702228546
0,00577.png,contempt,0.2845657467842102
0,00578.png,disgust,0.24878667294979095
0,00579.png,surprise,0.381850928068161
0,00580.png,happy,0.37343165278434753
0,00581.png,surprise,0.2846728563308716
0,00582.png,neutral,0.5268959403038025
0,00583.png,happy,0.4038245975971222
0,00584.png,disgust,0.41851806640625
0,00585.png,neutral,0.27125832438468933
0,00586.png,neutral,0.3919636011123657
0,00587.png,neutral,0.34408602118492126
0,00588.png,happy,0.4125078320503235
0,00589.png,anger,0.3622097074985504
0,00590.png,disgust,0.20916852355003357
0,00591.png,happy,0.7138318419456482
0,00592.png,neutral,0.39738285541534424
0,00593.png,happy,0.4554983973503113
0,00594.png,happy,0.36188653111457825
0,00595.png,disgust,0.337142676115036
0,00596.png,sad,0.35082054138183594
0,00597.png,surprise,0.43439793586730957
0,00598.png,happy,0.6478274464607239
0,00599.png,anger,0.23683182895183563
0,00600.png,disgust,0.36643216013908386
0,00601.png,contempt,0.3496670126914978
0,00602.png,happy,0.7370057702064514
0,00603.png,happy,0.5468637943267822
0,00604.png,happy,0.5144252181053162
0,00605.png,happy,0.5252586603164673
0,00606.png,happy,0.533517062664032
0,00607.png,happy,0.41798946261405945
0,00608.png,sad,0.3431881368160248
0,00609.png,disgust,0.2098817676305771
0,00610.png,fear,0.3557508587837219
0,00611.png,surprise,0.29962316155433655
0,00612.png,disgust,0.3639518916606903
0,00613.png,sad,0.30877524614334106
0,00614.png,neutral,0.26855796575546265
0,00615.png,sad,0.3346444368362427
0,00616.png,happy,0.6463436484336853
0,00617.png,happy,0.40773850679397583
0,00618.png,contempt,0.37250056862831116
0,00619.png,fear,0.18167725205421448
0,00620.png,happy,0.3220062553882599
0,00621.png,happy,0.41376709938049316
0,00622.png,sad,0.43288323283195496
0,00623.png,happy,0.5988819599151611
0,00624.png,neutral,0.28723591566085815
0,00625.png,contempt,0.21815496683120728
0,00626.png,happy,0.5386372804641724
0,00627.png,happy,0.5478929877281189
0,00628.png,surprise,0.48090508580207825
0,00629.png,contempt,0.3810179829597473
0,00630.png,happy,0.7113686800003052
0,00631.png,happy,0.34519192576408386
0,00632.png,happy,0.4559710621833801
0,00633.png,happy,0.25698673725128174
0,00634.png,disgust,0.3103976249694824
0,00635.png,happy,0.5837931036949158
0,00636.png,surprise,0.2641134560108185
0,00637.png,neutral,0.7334690093994141
0,00638.png,happy,0.353018581867218
0,00639.png,happy,0.5953144431114197
0,00640.png,happy,0.2582891583442688
0,00641.png,surprise,0.2689317464828491
0,00642.png,happy,0.5034302473068237
0,00643.png,neutral,0.3246084451675415
0,00644.png,happy,0.535168468952179
0,00645.png,neutral,0.30952730774879456
0,00646.png,happy,0.42305809259414673
0,00647.png,contempt,0.26865866780281067
0,00648.png,contempt,0.2506129741668701
0,00649.png,disgust,0.32614314556121826
0,00650.png,happy,0.5437634587287903
0,00651.png,surprise,0.6254692673683167
0,00652.png,anger,0.44769877195358276
0,00653.png,contempt,0.196975439786911
0,00654.png,happy,0.4786911606788635
0,00655.png,sad,0.28701382875442505
0,00656.png,happy,0.2765571177005768
0,00657.png,happy,0.6300068497657776
0,00658.png,contempt,0.39364078640937805
0,00659.png,happy,0.40489208698272705
0,00660.png,neutral,0.30074581503868103
0,00661.png,happy,0.3956487476825714
0,00662.png,happy,0.6611223816871643
0,00663.png,disgust,0.23989875614643097
0,00664.png,disgust,0.4920659363269806
0,00665.png,neutral,0.5115548372268677
0,00666.png,surprise,0.5236850380897522
0,00667.png,happy,0.3813582956790924
0,00668.png,happy,0.4411724805831909
0,00669.png,happy,0.6722165942192078
0,00670.png,disgust,0.4433605968952179
0,00671.png,surprise,0.5105863213539124
0,00672.png,disgust,0.3049359619617462
0,00673.png,sad,0.31829699873924255
0,00674.png,disgust,0.4554270803928375
0,00675.png,neutral,0.3085504472255707
0,00676.png,happy,0.7083752155303955
0,00677.png,happy,0.3440566062927246
0,00678.png,disgust,0.34179040789604187
0,00679.png,surprise,0.28681936860084534
0,00680.png,neutral,0.2728308141231537
0,00681.png,disgust,0.318261981010437
0,00682.png,happy,0.5494034290313721
0,00683.png,contempt,0.20808033645153046
0,00684.png,contempt,0.38820886611938477
0,00685.png,contempt,0.19567778706550598
0,00686.png,disgust,0.24355939030647278
0,00687.png,anger,0.24361811578273773
0,00688.png,happy,0.23763255774974823
0,00689.png,neutral,0.2397225946187973
0,00690.png,anger,0.28055620193481445
0,00691.png,contempt,0.46393483877182007
0,00692.png,fear,0.4163118898868561
0,00693.png,happy,0.28931161761283875
0,00694.png,contempt,0.31485408544540405
0,00695.png,neutral,0.31510230898857117
0,00696.png,happy,0.26553550362586975
0,00697.png,surprise,0.5951610207557678
0,00698.png,happy,0.4632834196090698
0,00699.png,happy,0.637281060218811
0,00700.png,sad,0.35546982288360596
0,00701.png,happy,0.7062930464744568
0,00702.png,contempt,0.2810685336589813
0,00703.png,neutral,0.3249163031578064
0,00704.png,happy,0.6910924315452576
0,00705.png,disgust,0.29625576734542847
0,00706.png,disgust,0.4003073573112488
0,00707.png,happy,0.6225669384002686
0,00708.png,happy,0.23610921204090118
0,00709.png,sad,0.2447108030319214
0,00710.png,disgust,0.33129259943962097
0,00711.png,happy,0.49484145641326904
0,00712.png,happy,0.30010682344436646
0,00713.png,happy,0.5921461582183838
0,00714.png,happy,0.6031326651573181
0,00715.png,disgust,0.48243239521980286
0,00716.png,happy,0.5378040671348572
0,00717.png,neutral,0.3045705258846283
0,00718.png,disgust,0.26098203659057617
0,00719.png,neutral,0.48395901918411255
