,image,expression,confidence
0,00149.png,happy,0.38314101099967957
0,00150.png,happy,0.41039201617240906
0,00151.png,surprise,0.34269794821739197
0,00152.png,contempt,0.28059759736061096
0,00153.png,happy,0.35818445682525635
0,00154.png,neutral,0.4624333381652832
0,00155.png,surprise,0.2988753318786621
0,00156.png,happy,0.6260425448417664
0,00157.png,disgust,0.3181562125682831
0,00158.png,disgust,0.39550504088401794
0,00159.png,disgust,0.25781524181365967
0,00160.png,fear,0.4121776819229126
0,00161.png,sad,0.2684195339679718
0,00162.png,happy,0.4758008122444153
0,00163.png,happy,0.31479740142822266
0,00164.png,happy,0.6088319420814514
0,00165.png,happy,0.6116563677787781
0,00166.png,disgust,0.2736378014087677
0,00167.png,happy,0.6700636148452759
0,00168.png,neutral,0.29460811614990234
0,00169.png,happy,0.6505207419395447
0,00170.png,happy,0.43325263261795044
0,00171.png,happy,0.38147541880607605
0,00172.png,neutral,0.37818172574043274
0,00173.png,anger,0.23178748786449432
0,00174.png,happy,0.6620860695838928
0,00175.png,happy,0.6086649298667908
0,00176.png,happy,0.6659250855445862
0,00177.png,surprise,0.45067644119262695
0,00178.png,happy,0.739083468914032
0,00179.png,neutral,0.28808751702308655
0,00180.png,happy,0.29238808155059814
0,00181.png,sad,0.4648629426956177
0,00182.png,happy,0.3025568723678589
0,00183.png,happy,0.584018349647522
0,00184.png,neutral,0.4002785086631775
0,00185.png,happy,0.29321587085723877
0,00186.png,disgust,0.3865147531032562
0,00187.png,contempt,0.43813279271125793
0,00188.png,neutral,0.37499600648880005
0,00189.png,happy,0.41713976860046387
0,00190.png,happy,0.32305920124053955
0,00191.png,happy,0.34930405020713806
0,00192.png,happy,0.26669034361839294
0,00193.png,contempt,0.41521769762039185
0,00194.png,sad,0.6163680553436279
0,00195.png,neutral,0.24319681525230408
0,00196.png,happy,0.3584893047809601
0,00197.png,happy,0.45629411935806274
0,00198.png,fear,0.21049337089061737
0,00199.png,anger,0.3068588674068451
0,00200.png,sad,0.5375507473945618
0,00201.png,disgust,0.401095449924469
0,00202.png,happy,0.8529507517814636
0,00203.png,disgust,0.4368431866168976
0,00204.png,happy,0.4051777422428131
0,00205.png,neutral,0.35365596413612366
0,00206.png,disgust,0.24993805587291718
0,00207.png,happy,0.5885187387466431
0,00208.png,contempt,0.22264787554740906
0,00209.png,disgust,0.2688559591770172
0,00210.png,sad,0.25310802459716797
0,00211.png,disgust,0.6347408294677734
0,00212.png,happy,0.758353054523468
0,00213.png,sad,0.24405841529369354
0,00214.png,sad,0.22709624469280243
0,00215.png,happy,0.3075048625469208
0,00216.png,sad,0.3476131856441498
0,00217.png,disgust,0.4837113916873932
0,00218.png,happy,0.4139769971370697
0,00219.png,disgust,0.2540418207645416
0,00220.png,disgust,0.29981154203414917
0,00221.png,happy,0.5849526524543762
0,00222.png,neutral,0.25426623225212097
0,00223.png,happy,0.4458502233028412
0,00224.png,sad,0.32600700855255127
0,00225.png,sad,0.41319039463996887
0,00226.png,sad,0.23829060792922974
0,00227.png,neutral,0.27499571442604065
0,00228.png,anger,0.2924475073814392
0,00229.png,happy,0.5735922455787659
0,00230.png,neutral,0.3009006381034851
0,00231.png,disgust,0.3195447325706482
0,00232.png,neutral,0.2497406303882599
0,00233.png,fear,0.49445995688438416
0,00234.png,contempt,0.2777119576931
0,00235.png,happy,0.37215542793273926
0,00236.png,neutral,0.32181763648986816
0,00237.png,contempt,0.38980934023857117
0,00238.png,anger,0.29616719484329224
0,00239.png,happy,0.5395830869674683
0,00240.png,happy,0.4664628803730011
0,00241.png,happy,0.5886821150779724
0,00242.png,happy,0.5428091883659363
0,00243.png,sad,0.37978726625442505
0,00244.png,neutral,0.4071024954319
0,00245.png,contempt,0.4098731279373169
0,00246.png,neutral,0.20838326215744019
0,00247.png,contempt,0.35833972692489624
0,00248.png,happy,0.5841905474662781
0,00249.png,happy,0.4129241108894348
0,00250.png,disgust,0.47384271025657654
0,00251.png,happy,0.5334634780883789
0,00252.png,happy,0.44047993421554565
0,00253.png,sad,0.36892983317375183
0,00254.png,contempt,0.30337435007095337
0,00255.png,disgust,0.36355674266815186
0,00256.png,anger,0.3318248689174652
0,00257.png,happy,0.24601209163665771
0,00258.png,happy,0.43918418884277344
0,00259.png,disgust,0.4328785836696625
0,00260.png,happy,0.665162980556488
0,00261.png,disgust,0.3252376616001129
0,00262.png,anger,0.2804616093635559
0,00263.png,surprise,0.3988964557647705
0,00264.png,anger,0.2641657590866089
0,00265.png,happy,0.4881923496723175
0,00266.png,happy,0.6731457114219666
0,00267.png,happy,0.5876193642616272
0,00268.png,neutral,0.33312684297561646
0,00269.png,sad,0.29035714268684387
0,00270.png,happy,0.25763025879859924
0,00271.png,happy,0.3372528553009033
0,00272.png,happy,0.48920074105262756
0,00273.png,happy,0.426628053188324
0,00274.png,happy,0.33127573132514954
0,00275.png,happy,0.4486292600631714
0,00276.png,neutral,0.32405638694763184
0,00277.png,disgust,0.3652295470237732
0,00278.png,happy,0.49188685417175293
0,00279.png,contempt,0.25178807973861694
0,00280.png,contempt,0.29294735193252563
0,00281.png,disgust,0.28244850039482117
0,00282.png,disgust,0.34880685806274414
0,00283.png,happy,0.5027987360954285
0,00284.png,neutral,0.42223793268203735
0,00285.png,neutral,0.4422408640384674
0,00286.png,happy,0.27044937014579773
0,00287.png,disgust,0.2892254889011383
0,00288.png,contempt,0.37983909249305725
0,00289.png,contempt,0.31856074929237366
0,00290.png,neutral,0.4206998646259308
0,00291.png,neutral,0.40699484944343567
0,00292.png,neutral,0.4041033983230591
0,00293.png,happy,0.4600531756877899
0,00294.png,happy,0.2592155337333679
0,00295.png,happy,0.3274245262145996
0,00296.png,happy,0.6770763397216797
0,00297.png,happy,0.27329328656196594
0,00298.png,happy,0.5640522837638855
0,00299.png,happy,0.2681823670864105
0,00300.png,happy,0.6738319396972656
0,00301.png,disgust,0.40341219305992126
0,00302.png,happy,0.3047447204589844
0,00303.png,disgust,0.28436222672462463
0,00304.png,sad,0.468870609998703
0,00305.png,happy,0.32620424032211304
0,00306.png,happy,0.26932626962661743
0,00307.png,sad,0.31337717175483704
0,00308.png,neutral,0.49921926856040955
0,00309.png,happy,0.5027484893798828
0,00310.png,contempt,0.3458649218082428
0,00311.png,happy,0.3851366639137268
0,00312.png,neutral,0.3551367223262787
0,00313.png,neutral,0.25919535756111145
0,00314.png,happy,0.7142295241355896
0,00315.png,disgust,0.26638731360435486
0,00316.png,happy,0.5059554576873779
0,00317.png,happy,0.54649817943573
0,00318.png,neutral,0.5914058089256287
0,00319.png,fear,0.27172839641571045
0,00320.png,anger,0.22591497004032135
0,00321.png,neutral,0.29322633147239685
0,00322.png,fear,0.3348809480667114
0,00323.png,anger,0.23471258580684662
0,00324.png,disgust,0.4339327812194824
0,00325.png,surprise,0.3124779462814331
0,00326.png,surprise,0.35647520422935486
0,00327.png,neutral,0.407418429851532
0,00328.png,sad,0.5623828172683716
0,00329.png,disgust,0.32027047872543335
0,00330.png,disgust,0.2898825705051422
0,00331.png,contempt,0.354336678981781
0,00332.png,contempt,0.40386325120925903
0,00333.png,surprise,0.29025566577911377
0,00334.png,happy,0.6598301529884338
0,00335.png,disgust,0.20504842698574066
0,00336.png,fear,0.33278539776802063
0,00337.png,surprise,0.2077338695526123
0,00338.png,sad,0.27504315972328186
0,00339.png,disgust,0.3644751310348511
0,00340.png,happy,0.3594220280647278
0,00341.png,contempt,0.33830082416534424
0,00342.png,disgust,0.40015915036201477
0,00343.png,fear,0.23654380440711975
0,00344.png,happy,0.5319497585296631
0,00345.png,happy,0.5607883334159851
0,00346.png,happy,0.554784893989563
0,00347.png,surprise,0.3595702648162842
0,00348.png,disgust,0.30865731835365295
0,00349.png,neutral,0.24998289346694946
0,00350.png,sad,0.25240057706832886
0,00351.png,disgust,0.5150616765022278
0,00352.png,happy,0.429665207862854
0,00353.png,fear,0.31143784523010254
0,00354.png,happy,0.347234308719635
0,00355.png,happy,0.6290722489356995
0,00356.png,disgust,0.3651987612247467
0,00357.png,happy,0.307186484336853
0,00358.png,disgust,0.27839115262031555
0,00359.png,happy,0.4822707772254944
0,00360.png,disgust,0.2335222065448761
0,00361.png,happy,0.7035459876060486
0,00362.png,happy,0.5222073197364807
0,00363.png,disgust,0.37330886721611023
0,00364.png,happy,0.5885499119758606
0,00365.png,happy,0.6185530424118042
0,00366.png,disgust,0.28388258814811707
0,00367.png,anger,0.23153434693813324
0,00368.png,happy,0.5209591388702393
0,00369.png,neutral,0.23231028020381927
0,00370.png,contempt,0.32640740275382996
0,00371.png,happy,0.7495425343513489
0,00372.png,contempt,0.3737015724182129
0,00373.png,contempt,0.2891554534435272
0,00374.png,happy,0.4234815835952759
0,00375.png,neutral,0.328279584646225
0,00376.png,disgust,0.2660222053527832
0,00377.png,neutral,0.28342148661613464
0,00378.png,happy,0.34681805968284607
0,00379.png,neutral,0.3380015790462494
0,00380.png,happy,0.41310518980026245
0,00381.png,happy,0.6257991790771484
0,00382.png,happy,0.3982008397579193
0,00383.png,surprise,0.3033197820186615
0,00384.png,neutral,0.5175886154174805
0,00385.png,neutral,0.2852622866630554
0,00386.png,disgust,0.39091742038726807
0,00387.png,neutral,0.2921471893787384
0,00388.png,happy,0.3976137638092041
0,00389.png,sad,0.28029295802116394
0,00390.png,disgust,0.2426922768354416
0,00391.png,sad,0.24513967335224152
0,00392.png,disgust,0.22988741099834442
0,00393.png,happy,0.5189821720123291
0,00394.png,sad,0.3502410650253296
0,00395.png,happy,0.5165740251541138
0,00396.png,disgust,0.3622378408908844
0,00397.png,disgust,0.38189369440078735
0,00398.png,happy,0.2783489525318146
0,00399.png,happy,0.23441064357757568
0,00400.png,happy,0.332333505153656
0,00401.png,disgust,0.25140249729156494
0,00402.png,sad,0.27641451358795166
0,00403.png,neutral,0.3523842394351959
0,00404.png,happy,0.24011805653572083
0,00405.png,neutral,0.24077574908733368
0,00406.png,happy,0.4727191925048828
0,00407.png,sad,0.4380788505077362
0,00408.png,disgust,0.31634005904197693
0,00409.png,happy,0.41898250579833984
0,00410.png,happy,0.5137487053871155
0,00411.png,sad,0.3016868531703949
0,00412.png,anger,0.4090076684951782
0,00413.png,disgust,0.3940068781375885
0,00414.png,surprise,0.3259279429912567
0,00415.png,neutral,0.41965702176094055
0,00416.png,disgust,0.34220048785209656
0,00417.png,anger,0.3115224838256836
0,00418.png,sad,0.39119648933410645
0,00419.png,contempt,0.35138875246047974
0,00420.png,happy,0.38180437684059143
0,00421.png,disgust,0.4140247702598572
0,00422.png,contempt,0.3331196904182434
0,00423.png,happy,0.38705021142959595
0,00424.png,happy,0.5473572015762329
0,00425.png,neutral,0.3678217828273773
0,00426.png,happy,0.4440889358520508
0,00427.png,happy,0.595877468585968
0,00428.png,anger,0.22973814606666565
0,00429.png,sad,0.26658895611763
0,00430.png,fear,0.30734431743621826
0,00431.png,surprise,0.3540418744087219
0,00432.png,neutral,0.29380208253860474
0,00433.png,disgust,0.32289955019950867
0,00434.png,happy,0.3267071545124054
0,00435.png,happy,0.4619902968406677
0,00436.png,happy,0.39820873737335205
0,00437.png,contempt,0.2971191704273224
0,00438.png,disgust,0.3276481330394745
0,00439.png,anger,0.26352596282958984
0,00440.png,anger,0.29610204696655273
0,00441.png,neutral,0.20650804042816162
0,00442.png,happy,0.31160539388656616
0,00443.png,neutral,0.2947879433631897
0,00444.png,fear,0.2159171998500824
0,00445.png,happy,0.7612581253051758
0,00446.png,happy,0.6003949642181396
0,00447.png,sad,0.28087684512138367
0,00448.png,happy,0.4083980917930603
0,00449.png,disgust,0.31602415442466736
0,00450.png,disgust,0.3593328893184662
0,00451.png,happy,0.6238284111022949
0,00452.png,disgust,0.3860665261745453
0,00453.png,happy,0.7030186057090759
0,00454.png,surprise,0.27793633937835693
0,00455.png,contempt,0.3608964681625366
0,00456.png,sad,0.37828558683395386
0,00457.png,disgust,0.27114036679267883
0,00458.png,happy,0.42585453391075134
0,00459.png,disgust,0.35228732228279114
0,00460.png,happy,0.5814884901046753
0,00461.png,happy,0.4645606577396393
0,00462.png,anger,0.4246033728122711
0,00463.png,happy,0.4894748330116272
0,00464.png,fear,0.23967544734477997
0,00465.png,sad,0.3122227191925049
0,00466.png,anger,0.2399052381515503
0,00467.png,neutral,0.48471513390541077
0,00468.png,disgust,0.3686392605304718
0,00469.png,happy,0.3951931297779083
0,00470.png,neutral,0.3358081579208374
0,00471.png,disgust,0.3480271100997925
0,00472.png,sad,0.43636828660964966
0,00473.png,disgust,0.3356868028640747
0,00474.png,sad,0.42249760031700134
0,00475.png,happy,0.6337379813194275
0,00476.png,contempt,0.3388965427875519
0,00477.png,disgust,0.38816240429878235
0,00478.png,neutral,0.3866221606731415
0,00479.png,sad,0.4798576235771179
0,00480.png,contempt,0.3480510413646698
0,00481.png,contempt,0.36930522322654724
0,00482.png,neutral,0.46816790103912354
0,00483.png,neutral,0.27350160479545593
0,00484.png,neutral,0.4724922180175781
0,00485.png,disgust,0.43853574991226196
0,00486.png,disgust,0.24458502233028412
0,00487.png,anger,0.31811752915382385
0,00488.png,surprise,0.4623076915740967
0,00489.png,happy,0.6690655946731567
0,00490.png,surprise,0.30116045475006104
0,00491.png,disgust,0.31745049357414246
0,00492.png,disgust,0.3531298339366913
0,00493.png,disgust,0.30584830045700073
0,00494.png,anger,0.27311041951179504
0,00495.png,disgust,0.4106823205947876
0,00496.png,happy,0.4630187153816223
0,00497.png,neutral,0.3582051396369934
0,00498.png,disgust,0.39952754974365234
0,00499.png,neutral,0.5098703503608704
0,00500.png,disgust,0.22242377698421478
0,00501.png,happy,0.64948970079422
0,00502.png,sad,0.3176425099372864
0,00503.png,surprise,0.5833170413970947
0,00504.png,disgust,0.25359195470809937
0,00505.png,contempt,0.35256150364875793
0,00506.png,surprise,0.2843485176563263
0,00507.png,happy,0.3939434289932251
0,00508.png,happy,0.5902398228645325
0,00509.png,happy,0.5516937971115112
0,00510.png,neutral,0.2823551893234253
0,00511.png,disgust,0.3244175612926483
0,00512.png,happy,0.6940178275108337
0,00513.png,fear,0.3283056914806366
0,00514.png,anger,0.4632187485694885
0,00515.png,happy,0.46341070532798767
0,00516.png,disgust,0.4063663184642792
0,00517.png,surprise,0.17711946368217468
0,00518.png,happy,0.4703028202056885
0,00519.png,neutral,0.3287070095539093
0,00520.png,happy,0.3512337803840637
0,00521.png,happy,0.5856648683547974
0,00522.png,disgust,0.27484509348869324
0,00523.png,happy,0.3979240357875824
0,00524.png,neutral,0.4120762348175049
0,00525.png,sad,0.28896161913871765
0,00526.png,contempt,0.2608661651611328
0,00527.png,disgust,0.2638187110424042
0,00528.png,anger,0.21986931562423706
0,00529.png,fear,0.23003095388412476
0,00530.png,happy,0.48561620712280273
0,00531.png,happy,0.7756079435348511
0,00532.png,happy,0.6310549378395081
0,00533.png,sad,0.2675829529762268
0,00534.png,happy,0.5055142045021057
0,00535.png,happy,0.5035874247550964
0,00536.png,happy,0.4707985818386078
0,00537.png,happy,0.315993994474411
0,00538.png,disgust,0.29881078004837036
0,00539.png,neutral,0.23270681500434875
0,00540.png,neutral,0.25793513655662537
0,00541.png,happy,0.37232422828674316
0,00542.png,neutral,0.3144763112068176
0,00543.png,disgust,0.26756107807159424
0,00544.png,contempt,0.4339050352573395
0,00545.png,happy,0.5506375432014465
0,00546.png,happy,0.7402952313423157
0,00547.png,sad,0.3740997612476349
0,00548.png,happy,0.46317607164382935
0,00549.png,anger,0.22137093544006348
0,00550.png,contempt,0.3175710141658783
0,00551.png,disgust,0.2062525898218155
0,00552.png,happy,0.5681421756744385
0,00553.png,happy,0.6067630052566528
0,00554.png,neutral,0.21252356469631195
0,00555.png,neutral,0.2792630195617676
0,00556.png,happy,0.5556502342224121
0,00557.png,neutral,0.5167931318283081
0,00558.png,happy,0.5481621623039246
0,00559.png,happy,0.43784910440444946
0,00560.png,happy,0.506187379360199
0,00561.png,happy,0.5919046998023987
0,00562.png,disgust,0.3463250696659088
0,00563.png,happy,0.6318212747573853
0,00564.png,neutral,0.5838527679443359
0,00565.png,neutral,0.2800317406654358
0,00566.png,fear,0.3543211817741394
0,00567.png,disgust,0.38775962591171265
0,00568.png,disgust,0.3831818699836731
0,00569.png,happy,0.6439217925071716
0,00570.png,disgust,0.40649062395095825
0,00571.png,disgust,0.20507682859897614
0,00572.png,happy,0.7128155827522278
0,00573.png,sad,0.3063105344772339
0,00574.png,happy,0.574681282043457
0,00575.png,happy,0.5487534999847412
0,00576.png,contempt,0.3687056601047516
0,00577.png,contempt,0.29678022861480713
0,00578.png,disgust,0.2600135803222656
0,00579.png,surprise,0.3095320463180542
0,00580.png,happy,0.3702148199081421
0,00581.png,contempt,0.3006722033023834
0,00582.png,neutral,0.5374640822410583
0,00583.png,happy,0.3906237781047821
0,00584.png,disgust,0.3721074163913727
0,00585.png,neutral,0.3195224404335022
0,00586.png,neutral,0.3689849078655243
0,00587.png,happy,0.2579673230648041
0,00588.png,happy,0.3165791630744934
0,00589.png,anger,0.4082265794277191
0,00590.png,sad,0.2007589489221573
0,00591.png,happy,0.6250892281532288
0,00592.png,sad,0.2699534595012665
0,00593.png,happy,0.2954131066799164
0,00594.png,anger,0.2934117317199707
0,00595.png,disgust,0.28099432587623596
0,00596.png,sad,0.3320193886756897
0,00597.png,surprise,0.33112767338752747
0,00598.png,happy,0.6462648510932922
0,00599.png,anger,0.28371676802635193
0,00600.png,disgust,0.42142611742019653
0,00601.png,contempt,0.3062695264816284
0,00602.png,happy,0.7161440253257751
0,00603.png,happy,0.5257676243782043
0,00604.png,happy,0.48229578137397766
0,00605.png,happy,0.501446008682251
0,00606.png,happy,0.42443543672561646
0,00607.png,happy,0.32728061079978943
0,00608.png,sad,0.41382408142089844
0,00609.png,neutral,0.2277825027704239
0,00610.png,fear,0.3476996123790741
0,00611.png,contempt,0.3397131860256195
0,00612.png,disgust,0.3142892122268677
0,00613.png,sad,0.4002158045768738
0,00614.png,sad,0.33798763155937195
0,00615.png,sad,0.36384740471839905
0,00616.png,happy,0.6293431520462036
0,00617.png,happy,0.43808209896087646
0,00618.png,contempt,0.39688926935195923
0,00619.png,fear,0.20408345758914948
0,00620.png,happy,0.552444338798523
0,00621.png,happy,0.3706453740596771
0,00622.png,sad,0.4325278699398041
0,00623.png,happy,0.5281496047973633
0,00624.png,neutral,0.2934643030166626
0,00625.png,happy,0.3721359074115753
0,00626.png,happy,0.2901439368724823
0,00627.png,happy,0.5236110091209412
0,00628.png,surprise,0.4413676857948303
0,00629.png,contempt,0.33709606528282166
0,00630.png,happy,0.6847643852233887
0,00631.png,happy,0.23941490054130554
0,00632.png,happy,0.4950108826160431
0,00633.png,happy,0.21869859099388123
0,00634.png,contempt,0.23809389770030975
0,00635.png,happy,0.4948759078979492
0,00636.png,fear,0.2316708266735077
0,00637.png,neutral,0.5987486243247986
0,00638.png,happy,0.3765162229537964
0,00639.png,happy,0.5312538743019104
0,00640.png,happy,0.24185951054096222
0,00641.png,contempt,0.2580249011516571
0,00642.png,happy,0.3919820785522461
0,00643.png,neutral,0.29596811532974243
0,00644.png,happy,0.34327128529548645
0,00645.png,sad,0.2685844302177429
0,00646.png,happy,0.47867920994758606
0,00647.png,contempt,0.2626536786556244
0,00648.png,happy,0.24848181009292603
0,00649.png,disgust,0.33110377192497253
0,00650.png,happy,0.55063396692276
0,00651.png,surprise,0.6743528246879578
0,00652.png,anger,0.45687973499298096
0,00653.png,disgust,0.22757792472839355
0,00654.png,happy,0.51239413022995
0,00655.png,sad,0.3043457567691803
0,00656.png,disgust,0.3345452547073364
0,00657.png,happy,0.590309739112854
0,00658.png,contempt,0.4177326560020447
0,00659.png,happy,0.38558775186538696
0,00660.png,anger,0.31574350595474243
0,00661.png,happy,0.4505363702774048
0,00662.png,happy,0.5558489561080933
0,00663.png,fear,0.2646994888782501
0,00664.png,disgust,0.5041319131851196
0,00665.png,neutral,0.4555194675922394
0,00666.png,surprise,0.35783442854881287
0,00667.png,happy,0.3365262746810913
0,00668.png,happy,0.32900020480155945
0,00669.png,happy,0.4832690954208374
0,00670.png,disgust,0.42377665638923645
0,00671.png,surprise,0.45398324728012085
0,00672.png,disgust,0.3871760368347168
0,00673.png,sad,0.3402288556098938
0,00674.png,disgust,0.48754966259002686
0,00675.png,neutral,0.25561702251434326
0,00676.png,happy,0.6166452765464783
0,00677.png,disgust,0.30884024500846863
0,00678.png,disgust,0.44793328642845154
0,00679.png,fear,0.2297077178955078
0,00680.png,surprise,0.3081382215023041
0,00681.png,disgust,0.34981754422187805
0,00682.png,happy,0.551231861114502
0,00683.png,contempt,0.2045113742351532
0,00684.png,contempt,0.43927568197250366
0,00685.png,contempt,0.18428495526313782
0,00686.png,contempt,0.22263896465301514
0,00687.png,anger,0.24671226739883423
0,00688.png,disgust,0.22975626587867737
0,00689.png,surprise,0.19152593612670898
0,00690.png,fear,0.39144039154052734
0,00691.png,contempt,0.480710506439209
0,00692.png,fear,0.4485250413417816
0,00693.png,happy,0.3139539957046509
0,00694.png,contempt,0.3125450015068054
0,00695.png,neutral,0.23294325172901154
0,00696.png,happy,0.3051987290382385
0,00697.png,surprise,0.5388427972793579
0,00698.png,happy,0.3965165913105011
0,00699.png,happy,0.5964054465293884
0,00700.png,contempt,0.27307945489883423
0,00701.png,happy,0.5014784336090088
0,00702.png,disgust,0.3114405870437622
0,00703.png,disgust,0.2892268896102905
0,00704.png,happy,0.5552983283996582
0,00705.png,disgust,0.29842960834503174
0,00706.png,disgust,0.4714606702327728
0,00707.png,happy,0.5425978899002075
0,00708.png,happy,0.2902255356311798
0,00709.png,fear,0.29489293694496155
0,00710.png,disgust,0.3007369041442871
0,00711.png,happy,0.42706426978111267
0,00712.png,happy,0.44589588046073914
0,00713.png,happy,0.504421591758728
0,00714.png,happy,0.6489921808242798
0,00715.png,disgust,0.46449342370033264
0,00716.png,happy,0.5583059191703796
0,00717.png,sad,0.26955369114875793
0,00718.png,disgust,0.25104737281799316
0,00719.png,neutral,0.545976459980011
0,00720.png,happy,0.5294638872146606
