,image,expression,confidence
0,00144.png,disgust,0.2496389001607895
0,00145.png,neutral,0.32843559980392456
0,00146.png,happy,0.4537893235683441
0,00147.png,sad,0.35109466314315796
0,00148.png,neutral,0.3378249406814575
0,00149.png,happy,0.38094958662986755
0,00150.png,happy,0.709871768951416
0,00151.png,surprise,0.4123516082763672
0,00152.png,contempt,0.39722490310668945
0,00153.png,happy,0.37512874603271484
0,00154.png,neutral,0.4412711560726166
0,00155.png,surprise,0.2896147668361664
0,00156.png,happy,0.6162276864051819
0,00157.png,neutral,0.30346915125846863
0,00158.png,disgust,0.4042425751686096
0,00159.png,disgust,0.3180081844329834
0,00160.png,fear,0.33190593123435974
0,00161.png,sad,0.35865169763565063
0,00162.png,happy,0.5358415246009827
0,00163.png,contempt,0.3102504312992096
0,00164.png,happy,0.6277323961257935
0,00165.png,happy,0.5764155983924866
0,00166.png,disgust,0.28472113609313965
0,00167.png,happy,0.7426971197128296
0,00168.png,neutral,0.3209478557109833
0,00169.png,happy,0.7351877093315125
0,00170.png,happy,0.5057108998298645
0,00171.png,happy,0.5131708979606628
0,00172.png,neutral,0.4676553010940552
0,00173.png,anger,0.22466742992401123
0,00174.png,happy,0.7653363347053528
0,00175.png,happy,0.5455594658851624
0,00176.png,happy,0.6382777690887451
0,00177.png,surprise,0.4256513714790344
0,00178.png,happy,0.8191238641738892
0,00179.png,sad,0.27615872025489807
0,00180.png,disgust,0.311933308839798
0,00181.png,sad,0.37904709577560425
0,00182.png,happy,0.2355670928955078
0,00183.png,happy,0.5533965229988098
0,00184.png,neutral,0.4610562026500702
0,00185.png,happy,0.3136153519153595
0,00186.png,disgust,0.38251808285713196
0,00187.png,contempt,0.3978259861469269
0,00188.png,neutral,0.4183860123157501
0,00189.png,happy,0.38266319036483765
0,00190.png,happy,0.4111030101776123
0,00191.png,happy,0.5775550603866577
0,00192.png,happy,0.5588172674179077
0,00193.png,neutral,0.3422521948814392
0,00194.png,sad,0.5284827947616577
0,00195.png,neutral,0.24292108416557312
0,00196.png,happy,0.46629977226257324
0,00197.png,happy,0.44545239210128784
0,00198.png,fear,0.25780999660491943
0,00199.png,neutral,0.25081294775009155
0,00200.png,sad,0.2973357141017914
0,00201.png,disgust,0.4634440541267395
0,00202.png,happy,0.8341066241264343
0,00203.png,disgust,0.5488357543945312
0,00204.png,neutral,0.27589690685272217
0,00205.png,neutral,0.448228120803833
0,00206.png,disgust,0.2770834267139435
0,00207.png,happy,0.5917585492134094
0,00208.png,neutral,0.24528555572032928
0,00209.png,happy,0.3502676784992218
0,00210.png,anger,0.2523839771747589
0,00211.png,disgust,0.5534205436706543
0,00212.png,happy,0.8002558350563049
0,00213.png,neutral,0.4153847098350525
0,00214.png,neutral,0.2354954034090042
0,00215.png,happy,0.3434772789478302
0,00216.png,sad,0.3648760914802551
0,00217.png,disgust,0.4597588777542114
0,00218.png,happy,0.46329906582832336
0,00219.png,happy,0.25109168887138367
0,00220.png,disgust,0.26595380902290344
0,00221.png,happy,0.6353694200515747
0,00222.png,neutral,0.23625974357128143
0,00223.png,happy,0.6155484318733215
0,00224.png,anger,0.22757790982723236
0,00225.png,sad,0.4044637084007263
0,00226.png,sad,0.34115371108055115
0,00227.png,neutral,0.44464111328125
0,00228.png,anger,0.2744719684123993
0,00229.png,happy,0.5976797342300415
0,00230.png,neutral,0.42803990840911865
0,00231.png,happy,0.32944464683532715
0,00232.png,fear,0.27798280119895935
0,00233.png,fear,0.3346978425979614
0,00234.png,contempt,0.2940465807914734
0,00235.png,happy,0.4132040739059448
0,00236.png,neutral,0.36186397075653076
0,00237.png,contempt,0.4992126226425171
0,00238.png,anger,0.32636791467666626
0,00239.png,happy,0.5937078595161438
0,00240.png,happy,0.5313863754272461
0,00241.png,happy,0.49122780561447144
0,00242.png,happy,0.4808165431022644
0,00243.png,sad,0.39721420407295227
0,00244.png,neutral,0.43628111481666565
0,00245.png,contempt,0.33806276321411133
0,00246.png,neutral,0.3063482940196991
0,00247.png,contempt,0.30024152994155884
0,00248.png,happy,0.6661501526832581
0,00249.png,happy,0.46978017687797546
0,00250.png,disgust,0.48105961084365845
0,00251.png,happy,0.625058650970459
0,00252.png,happy,0.5223595499992371
0,00253.png,sad,0.3829648792743683
0,00254.png,neutral,0.3882693648338318
0,00255.png,surprise,0.33387187123298645
0,00256.png,anger,0.3150075376033783
0,00257.png,happy,0.27669742703437805
0,00258.png,disgust,0.37303951382637024
0,00259.png,disgust,0.3163098096847534
0,00260.png,happy,0.6916247010231018
0,00261.png,disgust,0.26032933592796326
0,00262.png,anger,0.2328348606824875
0,00263.png,surprise,0.3714640736579895
0,00264.png,happy,0.28509318828582764
0,00265.png,happy,0.4107564687728882
0,00266.png,happy,0.6896922588348389
0,00267.png,happy,0.6481168866157532
0,00268.png,neutral,0.42753902077674866
0,00269.png,contempt,0.3077757954597473
0,00270.png,happy,0.28944775462150574
0,00271.png,happy,0.36462000012397766
0,00272.png,happy,0.5729864835739136
0,00273.png,happy,0.5962105393409729
0,00274.png,happy,0.28544944524765015
0,00275.png,happy,0.4991728663444519
0,00276.png,neutral,0.2422829419374466
0,00277.png,sad,0.2812078297138214
0,00278.png,happy,0.5433201789855957
0,00279.png,contempt,0.23977354168891907
0,00280.png,contempt,0.2694495916366577
0,00281.png,disgust,0.3087325990200043
0,00282.png,disgust,0.35705405473709106
0,00283.png,happy,0.5507368445396423
0,00284.png,neutral,0.43686920404434204
0,00285.png,neutral,0.3566874861717224
0,00286.png,happy,0.31871625781059265
0,00287.png,disgust,0.2688346803188324
0,00288.png,contempt,0.3418372571468353
0,00289.png,contempt,0.31840258836746216
0,00290.png,neutral,0.41774222254753113
0,00291.png,neutral,0.5368334054946899
0,00292.png,neutral,0.38953733444213867
0,00293.png,happy,0.5624856352806091
0,00294.png,happy,0.2768661379814148
0,00295.png,happy,0.3983401954174042
0,00296.png,happy,0.4645250141620636
0,00297.png,happy,0.3459092676639557
0,00298.png,happy,0.5025935173034668
0,00299.png,contempt,0.23225490748882294
0,00300.png,happy,0.608073353767395
0,00301.png,disgust,0.29874134063720703
0,00302.png,happy,0.3102957308292389
0,00303.png,disgust,0.24398303031921387
0,00304.png,sad,0.42884859442710876
0,00305.png,happy,0.2907353639602661
0,00306.png,happy,0.3021947741508484
0,00307.png,sad,0.3588181436061859
0,00308.png,neutral,0.5059045553207397
0,00309.png,happy,0.5645473003387451
0,00310.png,contempt,0.34792187809944153
0,00311.png,neutral,0.36173003911972046
0,00312.png,neutral,0.42642566561698914
0,00313.png,neutral,0.28306353092193604
0,00314.png,happy,0.6382890343666077
0,00315.png,contempt,0.21581131219863892
0,00316.png,happy,0.6284400820732117
0,00317.png,happy,0.591159462928772
0,00318.png,neutral,0.6135108470916748
0,00319.png,fear,0.22218921780586243
0,00320.png,anger,0.2286888062953949
0,00321.png,sad,0.30571117997169495
0,00322.png,anger,0.32259824872016907
0,00323.png,anger,0.20056743919849396
0,00324.png,disgust,0.3151199221611023
0,00325.png,surprise,0.26966702938079834
0,00326.png,surprise,0.35325610637664795
0,00327.png,neutral,0.41582757234573364
0,00328.png,sad,0.5232058167457581
0,00329.png,disgust,0.28736910223960876
0,00330.png,sad,0.2387782335281372
0,00331.png,contempt,0.3460996448993683
0,00332.png,contempt,0.3752051889896393
0,00333.png,happy,0.312929630279541
0,00334.png,happy,0.6425361037254333
0,00335.png,disgust,0.2709060311317444
0,00336.png,fear,0.3135279715061188
0,00337.png,surprise,0.2272493988275528
0,00338.png,sad,0.3406951427459717
0,00339.png,neutral,0.32034221291542053
0,00340.png,happy,0.4483644366264343
0,00341.png,contempt,0.30754366517066956
0,00342.png,disgust,0.4075015187263489
0,00343.png,sad,0.20706145465373993
0,00344.png,happy,0.5672897100448608
0,00345.png,happy,0.6473633646965027
0,00346.png,happy,0.5784974694252014
0,00347.png,surprise,0.4153192341327667
0,00348.png,neutral,0.2773208022117615
0,00349.png,neutral,0.2335076928138733
0,00350.png,sad,0.31866583228111267
0,00351.png,disgust,0.43350905179977417
0,00352.png,happy,0.5201839804649353
0,00353.png,fear,0.24908579885959625
0,00354.png,happy,0.5010272860527039
0,00355.png,happy,0.6991590261459351
0,00356.png,happy,0.3152172863483429
0,00357.png,sad,0.4119388461112976
0,00358.png,happy,0.2695196866989136
0,00359.png,happy,0.46532121300697327
0,00360.png,disgust,0.227712944149971
0,00361.png,happy,0.7326012253761292
0,00362.png,happy,0.4994158446788788
0,00363.png,disgust,0.27898016571998596
0,00364.png,happy,0.5025768280029297
0,00365.png,happy,0.534394383430481
0,00366.png,disgust,0.39789146184921265
0,00367.png,neutral,0.2482043206691742
0,00368.png,happy,0.5729897022247314
0,00369.png,neutral,0.322892963886261
0,00370.png,neutral,0.2934314012527466
0,00371.png,happy,0.7787142395973206
0,00372.png,contempt,0.30004942417144775
0,00373.png,happy,0.4258333146572113
0,00374.png,happy,0.45359596610069275
0,00375.png,neutral,0.3228089511394501
0,00376.png,fear,0.2571495771408081
0,00377.png,neutral,0.26234838366508484
0,00378.png,happy,0.39498165249824524
0,00379.png,neutral,0.3410065770149231
0,00380.png,happy,0.41495683789253235
0,00381.png,happy,0.5749697089195251
0,00382.png,happy,0.4683922827243805
0,00383.png,surprise,0.30061525106430054
0,00384.png,neutral,0.48383358120918274
0,00385.png,neutral,0.3781149387359619
0,00386.png,disgust,0.3414430320262909
0,00387.png,neutral,0.3356269598007202
0,00388.png,happy,0.2799742817878723
0,00389.png,sad,0.2531852722167969
0,00390.png,disgust,0.2593902051448822
0,00391.png,sad,0.2709823548793793
0,00392.png,happy,0.23009853065013885
0,00393.png,happy,0.6359614133834839
0,00394.png,sad,0.43421632051467896
0,00395.png,happy,0.5406234264373779
0,00396.png,disgust,0.2608353793621063
0,00397.png,disgust,0.46343544125556946
0,00398.png,happy,0.35725826025009155
0,00399.png,surprise,0.2267785668373108
0,00400.png,happy,0.3306618928909302
0,00401.png,happy,0.23472774028778076
0,00402.png,sad,0.2805715501308441
0,00403.png,neutral,0.4493976831436157
0,00404.png,happy,0.33443886041641235
0,00405.png,neutral,0.36188727617263794
0,00406.png,happy,0.4304250180721283
0,00407.png,sad,0.36818721890449524
0,00408.png,happy,0.44540470838546753
0,00409.png,happy,0.39535948634147644
0,00410.png,happy,0.488631010055542
0,00411.png,neutral,0.26351669430732727
0,00412.png,neutral,0.2937180995941162
0,00413.png,disgust,0.34883445501327515
0,00414.png,neutral,0.3531571924686432
0,00415.png,disgust,0.38656288385391235
0,00416.png,disgust,0.2823503613471985
0,00417.png,anger,0.294482558965683
0,00418.png,contempt,0.25070029497146606
0,00419.png,happy,0.36962392926216125
0,00420.png,happy,0.44381847977638245
0,00421.png,disgust,0.37125831842422485
0,00422.png,contempt,0.32216310501098633
0,00423.png,happy,0.416484534740448
0,00424.png,happy,0.6700302362442017
0,00425.png,neutral,0.2806021273136139
0,00426.png,happy,0.5014464259147644
0,00427.png,happy,0.616417646408081
0,00428.png,anger,0.23922662436962128
0,00429.png,disgust,0.2971024215221405
0,00430.png,fear,0.3626753091812134
0,00431.png,neutral,0.34085556864738464
0,00432.png,neutral,0.27398881316185
0,00433.png,disgust,0.3031294047832489
0,00434.png,happy,0.42003104090690613
0,00435.png,happy,0.5028539299964905
0,00436.png,happy,0.32465246319770813
0,00437.png,contempt,0.27389755845069885
0,00438.png,disgust,0.2350277304649353
0,00439.png,anger,0.25340092182159424
0,00440.png,anger,0.3078518807888031
0,00441.png,neutral,0.29147079586982727
0,00442.png,neutral,0.39340740442276
0,00443.png,neutral,0.3891321122646332
0,00444.png,disgust,0.25636938214302063
0,00445.png,happy,0.7805919647216797
0,00446.png,happy,0.7142744064331055
0,00447.png,disgust,0.27127406001091003
0,00448.png,happy,0.4031726121902466
0,00449.png,disgust,0.2920645475387573
0,00450.png,happy,0.3218849003314972
0,00451.png,happy,0.679793655872345
0,00452.png,disgust,0.4183518588542938
0,00453.png,happy,0.7126882672309875
0,00454.png,surprise,0.25927087664604187
0,00455.png,happy,0.30450722575187683
0,00456.png,disgust,0.29325854778289795
0,00457.png,happy,0.35297614336013794
0,00458.png,happy,0.49885594844818115
0,00459.png,disgust,0.3745783567428589
0,00460.png,happy,0.6185649037361145
0,00461.png,happy,0.5415756106376648
0,00462.png,anger,0.38603606820106506
0,00463.png,happy,0.2735625207424164
0,00464.png,happy,0.39022356271743774
0,00465.png,sad,0.3007749319076538
0,00466.png,happy,0.262783408164978
0,00467.png,neutral,0.48019251227378845
0,00468.png,happy,0.5756023526191711
0,00469.png,happy,0.4456162750720978
0,00470.png,neutral,0.33976680040359497
0,00471.png,disgust,0.3791446387767792
0,00472.png,neutral,0.2903103530406952
0,00473.png,disgust,0.3619120717048645
0,00474.png,sad,0.34514641761779785
0,00475.png,happy,0.6577941179275513
0,00476.png,neutral,0.3074789047241211
0,00477.png,sad,0.43636295199394226
0,00478.png,neutral,0.42437344789505005
0,00479.png,sad,0.5587867498397827
0,00480.png,contempt,0.37916800379753113
0,00481.png,contempt,0.43381720781326294
0,00482.png,neutral,0.4145282804965973
0,00483.png,disgust,0.2887210249900818
0,00484.png,neutral,0.457170307636261
0,00485.png,disgust,0.40225112438201904
0,00486.png,happy,0.2658737599849701
0,00487.png,neutral,0.22860869765281677
0,00488.png,surprise,0.4094335734844208
0,00489.png,happy,0.6274657249450684
0,00490.png,surprise,0.24243170022964478
0,00491.png,disgust,0.31643614172935486
0,00492.png,happy,0.5224605798721313
0,00493.png,disgust,0.22122225165367126
0,00494.png,neutral,0.31968703866004944
0,00495.png,happy,0.40929925441741943
0,00496.png,happy,0.5024874210357666
0,00497.png,neutral,0.2468455582857132
0,00498.png,disgust,0.44043204188346863
0,00499.png,neutral,0.5223901271820068
0,00500.png,disgust,0.3047007918357849
0,00501.png,happy,0.6147521734237671
0,00502.png,neutral,0.2586807906627655
0,00503.png,surprise,0.3658483028411865
0,00504.png,happy,0.3547865152359009
0,00505.png,contempt,0.36560481786727905
0,00506.png,surprise,0.33722418546676636
0,00507.png,happy,0.5723536610603333
0,00508.png,happy,0.5821651816368103
0,00509.png,happy,0.6723765730857849
0,00510.png,neutral,0.43287912011146545
0,00511.png,happy,0.3684627115726471
0,00512.png,happy,0.7091540694236755
0,00513.png,fear,0.27695104479789734
0,00514.png,anger,0.410194993019104
0,00515.png,happy,0.5107951164245605
0,00516.png,disgust,0.40802711248397827
0,00517.png,neutral,0.20057529211044312
0,00518.png,happy,0.4314279854297638
0,00519.png,neutral,0.2745214104652405
0,00520.png,happy,0.27133241295814514
0,00521.png,happy,0.7610941529273987
0,00522.png,happy,0.24410079419612885
0,00523.png,happy,0.5274641513824463
0,00524.png,neutral,0.4594113230705261
0,00525.png,sad,0.28307536244392395
0,00526.png,happy,0.28819355368614197
0,00527.png,fear,0.2452290803194046
0,00528.png,anger,0.42752715945243835
0,00529.png,sad,0.22380585968494415
0,00530.png,happy,0.5517656803131104
0,00531.png,happy,0.70371013879776
0,00532.png,happy,0.6707654595375061
0,00533.png,sad,0.287342369556427
0,00534.png,happy,0.579504132270813
0,00535.png,happy,0.4283409118652344
0,00536.png,happy,0.4847283363342285
0,00537.png,happy,0.37831640243530273
0,00538.png,disgust,0.3222132623195648
0,00539.png,disgust,0.2718539834022522
0,00540.png,sad,0.29379892349243164
0,00541.png,happy,0.47828686237335205
0,00542.png,neutral,0.44457975029945374
0,00543.png,happy,0.3837816119194031
0,00544.png,contempt,0.344937264919281
0,00545.png,happy,0.5220043659210205
0,00546.png,happy,0.6975153684616089
0,00547.png,disgust,0.3360048532485962
0,00548.png,happy,0.4306030869483948
0,00549.png,anger,0.21533867716789246
0,00550.png,happy,0.2999753952026367
0,00551.png,disgust,0.19653570652008057
0,00552.png,happy,0.3826480507850647
0,00553.png,happy,0.7000772953033447
0,00554.png,happy,0.2663210928440094
0,00555.png,neutral,0.320178359746933
0,00556.png,happy,0.576271653175354
0,00557.png,neutral,0.5752891898155212
0,00558.png,happy,0.4128129780292511
0,00559.png,happy,0.4007948935031891
0,00560.png,happy,0.5091991424560547
0,00561.png,happy,0.6614079475402832
0,00562.png,disgust,0.34343221783638
0,00563.png,happy,0.6971144676208496
0,00564.png,neutral,0.4917089641094208
0,00565.png,neutral,0.28655582666397095
0,00566.png,fear,0.27191105484962463
0,00567.png,happy,0.39896371960639954
0,00568.png,disgust,0.3008655309677124
0,00569.png,happy,0.5586806535720825
0,00570.png,disgust,0.3693758547306061
0,00571.png,disgust,0.19685398042201996
0,00572.png,happy,0.7205281853675842
0,00573.png,disgust,0.32574984431266785
0,00574.png,happy,0.6030161380767822
0,00575.png,happy,0.5744092464447021
0,00576.png,contempt,0.44317781925201416
0,00577.png,contempt,0.293988436460495
0,00578.png,disgust,0.26224735379219055
0,00579.png,neutral,0.23804157972335815
0,00580.png,happy,0.4671569764614105
0,00581.png,contempt,0.3731822371482849
0,00582.png,neutral,0.5352315902709961
0,00583.png,happy,0.4232279360294342
0,00584.png,happy,0.4106111228466034
0,00585.png,neutral,0.3214438259601593
0,00586.png,neutral,0.31558486819267273
0,00587.png,happy,0.3666089177131653
0,00588.png,happy,0.35566195845603943
0,00589.png,anger,0.4257795512676239
0,00590.png,disgust,0.19807226955890656
0,00591.png,happy,0.6698886752128601
0,00592.png,neutral,0.29535847902297974
0,00593.png,happy,0.35989460349082947
0,00594.png,happy,0.3142377436161041
0,00595.png,sad,0.2890797257423401
0,00596.png,contempt,0.30397093296051025
0,00597.png,surprise,0.3539186716079712
0,00598.png,happy,0.6806365847587585
0,00599.png,happy,0.2588737905025482
0,00600.png,disgust,0.3233732283115387
0,00601.png,contempt,0.30500084161758423
0,00602.png,happy,0.7120135426521301
0,00603.png,happy,0.4998320937156677
0,00604.png,happy,0.6765964031219482
0,00605.png,happy,0.5200759768486023
0,00606.png,happy,0.5573026537895203
0,00607.png,happy,0.3298457860946655
0,00608.png,sad,0.28609129786491394
0,00609.png,neutral,0.23647424578666687
0,00610.png,fear,0.2609987258911133
0,00611.png,contempt,0.3947395086288452
0,00612.png,disgust,0.30918121337890625
0,00613.png,sad,0.3932156562805176
0,00614.png,sad,0.30161598324775696
0,00615.png,sad,0.3551279306411743
0,00616.png,happy,0.6424739956855774
0,00617.png,happy,0.45122385025024414
0,00618.png,contempt,0.2946452796459198
0,00619.png,sad,0.2061821073293686
0,00620.png,happy,0.604582667350769
0,00621.png,happy,0.3441948890686035
0,00622.png,sad,0.4708874225616455
0,00623.png,happy,0.5304355621337891
0,00624.png,sad,0.25063356757164
0,00625.png,happy,0.6220880150794983
0,00626.png,happy,0.5243756771087646
0,00627.png,happy,0.6294158697128296
0,00628.png,surprise,0.4952791929244995
0,00629.png,contempt,0.4105371832847595
0,00630.png,happy,0.619972288608551
0,00631.png,happy,0.30946114659309387
0,00632.png,happy,0.5296380519866943
0,00633.png,happy,0.32984471321105957
0,00634.png,disgust,0.26022422313690186
0,00635.png,happy,0.6430856585502625
0,00636.png,fear,0.3047863245010376
0,00637.png,neutral,0.5350301265716553
0,00638.png,surprise,0.3406336307525635
0,00639.png,happy,0.5552670955657959
0,00640.png,happy,0.259306401014328
0,00641.png,contempt,0.28789639472961426
0,00642.png,happy,0.37988975644111633
0,00643.png,neutral,0.3663773536682129
0,00644.png,happy,0.41140303015708923
0,00645.png,neutral,0.3179483115673065
0,00646.png,happy,0.3913983106613159
0,00647.png,neutral,0.3157924711704254
0,00648.png,happy,0.23239293694496155
0,00649.png,happy,0.5068693161010742
0,00650.png,happy,0.6317031383514404
0,00651.png,surprise,0.7338843941688538
0,00652.png,disgust,0.26861196756362915
0,00653.png,happy,0.2241659164428711
0,00654.png,happy,0.5556342005729675
0,00655.png,sad,0.31240808963775635
0,00656.png,happy,0.39180636405944824
0,00657.png,happy,0.6000635623931885
0,00658.png,contempt,0.35932657122612
0,00659.png,happy,0.48344364762306213
0,00660.png,neutral,0.3500697910785675
0,00661.png,happy,0.46611136198043823
0,00662.png,happy,0.5458595752716064
0,00663.png,disgust,0.23458071053028107
0,00664.png,disgust,0.48873063921928406
0,00665.png,neutral,0.38617879152297974
0,00666.png,surprise,0.4254133403301239
0,00667.png,happy,0.47442859411239624
0,00668.png,happy,0.3600263297557831
0,00669.png,happy,0.565117359161377
0,00670.png,disgust,0.41730448603630066
0,00671.png,surprise,0.4440982937812805
0,00672.png,happy,0.43165716528892517
0,00673.png,sad,0.3901951313018799
0,00674.png,disgust,0.4509819447994232
0,00675.png,neutral,0.2579849660396576
0,00676.png,happy,0.6286088824272156
0,00677.png,happy,0.3587283492088318
0,00678.png,disgust,0.45094650983810425
0,00679.png,fear,0.24282358586788177
0,00680.png,fear,0.28780293464660645
0,00681.png,sad,0.3034718632698059
0,00682.png,happy,0.6402155160903931
0,00683.png,contempt,0.2002461552619934
0,00684.png,contempt,0.41817933320999146
0,00685.png,contempt,0.2198941707611084
0,00686.png,neutral,0.23174473643302917
0,00687.png,anger,0.2515781819820404
0,00688.png,happy,0.2913687527179718
0,00689.png,disgust,0.1875378042459488
0,00690.png,anger,0.41603803634643555
0,00691.png,contempt,0.39554330706596375
0,00692.png,fear,0.3652833104133606
0,00693.png,neutral,0.29008787870407104
0,00694.png,contempt,0.3333468735218048
0,00695.png,neutral,0.312040239572525
0,00696.png,happy,0.2851063907146454
0,00697.png,surprise,0.5340005159378052
0,00698.png,happy,0.5411666035652161
0,00699.png,happy,0.6210520267486572
0,00700.png,contempt,0.2915306091308594
0,00701.png,happy,0.6174934506416321
0,00702.png,disgust,0.36070746183395386
0,00703.png,neutral,0.3443487584590912
0,00704.png,happy,0.48828598856925964
0,00705.png,disgust,0.27155351638793945
0,00706.png,happy,0.38701966404914856
0,00707.png,happy,0.5718947649002075
0,00708.png,happy,0.32363688945770264
0,00709.png,sad,0.3212691843509674
0,00710.png,disgust,0.30357465147972107
0,00711.png,happy,0.42254820466041565
0,00712.png,happy,0.219100683927536
0,00713.png,happy,0.5422071814537048
0,00714.png,happy,0.6208725571632385
0,00715.png,disgust,0.4354380667209625
0,00716.png,happy,0.5998861789703369
0,00717.png,sad,0.23478291928768158
0,00718.png,disgust,0.2406744807958603
0,00719.png,neutral,0.45452913641929626
0,00720.png,happy,0.600470244884491
0,00721.png,disgust,0.2584225535392761
